first_author,effect_size_ID,study_ID,year_published,citation,journal,domain,taxa,common_name,scientific_name,scientific_name_OTL,development_stage,sex,includes_body_size,body_size,size unit,pop_source,temperature,BPA,BPA_unit,corrected_dose,time,time_day,trait,hierarchy,response,response_unit,mean_control,sd_control,se_control,n_control,mean_treat,sd_treat,se_treat,n_treat,mean_c_1,mean_t_1,lnRR,lnRR_direct,lnRR_variance,notes,Link
Martínez,79,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,35.04314687,uM,8000,5 dpf,5,Growth,Organism,Body size,mm,3.56,0.19,0.084970583,5,3.38,0.15,0.067082039,5,4.56,4.38,-0.040273899,-0.040273899,0.002610731,,
Martínez,80,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,0.44,uM,100,5 dpf,5,Development,Cellular,Yolk sac area,mm2,0,0.017,0.007602631,5,0.005,0.027,0.012074767,5,1,1.005,0.004987542,0.004987542,0.000202875,,
Martínez,81,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,4.380393359,uM,1000,5 dpf,5,Development,Cellular,Yolk sac area,mm2,0,0.017,0.007602631,5,0.004,0.023,0.010285913,5,1,1.004,0.003992021,0.003992021,0.000163178,,
Martínez,82,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,8.760786719,uM,2000,5 dpf,5,Development,Cellular,Yolk sac area,mm2,0,0.017,0.007602631,5,0.009,0.021,0.009391486,5,1,1.009,0.008959741,0.008959741,0.000145213,,
Martínez,83,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,17.52157344,uM,4000,5 dpf,5,Development,Cellular,Yolk sac area,mm2,0,0.017,0.007602631,5,0.035,0.04,0.017888544,5,1,1.035,0.034401427,0.034401427,0.000366979,,
Martínez,84,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,26.28236016,uM,6000,5 dpf,5,Development,Cellular,Yolk sac area,mm2,0,0.017,0.007602631,5,0.082,0.044,0.019677398,5,1,1.082,0.07881118,0.07881118,0.000415656,,
Martínez,85,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,35.04314687,uM,8000,5 dpf,5,Development,Cellular,Yolk sac area,mm2,0,0.017,0.007602631,5,0.125,0.069,0.030857738,5,1,1.125,0.117783036,0.117783036,0.0009042,,
Martínez,86,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,0.44,uM,100,5 dpf,5,Abnormality & damage,Organ,Swim bladder area,mm2,0.056,0.01,0.004472136,5,0.054,0.013,0.005813777,5,1.056,1.054,-0.001895735,-0.001895735,5.10E-05,,
Martínez,87,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,4.380393359,uM,1000,5 dpf,5,Abnormality & damage,Organ,Swim bladder area,mm2,0.056,0.01,0.004472136,5,0.058,0.011,0.00491935,5,1.056,1.058,0.001892148,0.001892148,4.18E-05,,
Martínez,88,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,8.760786719,uM,2000,5 dpf,5,Abnormality & damage,Organ,Swim bladder area,mm2,0.056,0.01,0.004472136,5,0.057,0.008,0.003577709,5,1.056,1.057,0.000946522,0.000946522,3.10E-05,,
Martínez,89,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,17.52157344,uM,4000,5 dpf,5,Abnormality & damage,Organ,Swim bladder area,mm2,0.056,0.01,0.004472136,5,0.057,0.011,0.00491935,5,1.056,1.057,0.000946522,0.000946522,4.18E-05,,
Martínez,90,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,26.28236016,uM,6000,5 dpf,5,Abnormality & damage,Organ,Swim bladder area,mm2,0.056,0.01,0.004472136,5,0.046,0.021,0.009391486,5,1.056,1.046,-0.00951482,-0.00951482,0.000103261,,
Martínez,91,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,35.04314687,uM,8000,5 dpf,5,Abnormality & damage,Organ,Swim bladder area,mm2,0.056,0.01,0.004472136,5,0.033,0.013,0.005813777,5,1.056,1.033,-0.022020995,-0.022020995,5.17E-05,,
Martínez,92,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,0.44,uM,100,5 dpf,5,Abnormality & damage,Organism,Eye-snout distance,mm,0.24,0.018,0.008049845,5,0.238,0.015,0.006708204,5,1.24,1.238,-0.001614205,-0.001614205,8.86E-05,,
Martínez,93,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,4.380393359,uM,1000,5 dpf,5,Abnormality & damage,Organism,Eye-snout distance,mm,0.24,0.018,0.008049845,5,0.243,0.013,0.005813777,5,1.24,1.243,0.002416433,0.002416433,7.95E-05,,
Martínez,94,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,8.760786719,uM,2000,5 dpf,5,Abnormality & damage,Organism,Eye-snout distance,mm,0.24,0.018,0.008049845,5,0.237,0.012,0.005366563,5,1.24,1.237,-0.002422286,-0.002422286,7.55E-05,,
Martínez,95,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,17.52157344,uM,4000,5 dpf,5,Abnormality & damage,Organism,Eye-snout distance,mm,0.24,0.018,0.008049845,5,0.233,0.015,0.006708204,5,1.24,1.233,-0.005661155,-0.005661155,8.88E-05,,
Martínez,96,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,26.28236016,uM,6000,5 dpf,5,Abnormality & damage,Organism,Eye-snout distance,mm,0.24,0.018,0.008049845,5,0.22,0.023,0.010285913,5,1.24,1.22,-0.016260521,-0.016260521,0.000138979,,
Martínez,97,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,35.04314687,uM,8000,5 dpf,5,Abnormality & damage,Organism,Eye-snout distance,mm,0.24,0.018,0.008049845,5,0.198,0.024,0.010733126,5,1.24,1.198,-0.03445788,-0.03445788,0.000148418,,
Martínez,98,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,0.44,uM,100,5 dpf,5,Abnormality & damage,Organism,Head width,mm,0.509,0.036,0.016099689,5,0.465,0.036,0.016099689,5,1.509,1.465,-0.029591937,-0.029591937,0.000348698,,
Martínez,99,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,4.380393359,uM,1000,5 dpf,5,Abnormality & damage,Organism,Head width,mm,0.509,0.036,0.016099689,5,0.465,0.024,0.010733126,5,1.509,1.465,-0.029591937,-0.029591937,0.000250404,,
Martínez,100,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,8.760786719,uM,2000,5 dpf,5,Abnormality & damage,Organism,Head width,mm,0.509,0.036,0.016099689,5,0.442,0.019,0.008497058,5,1.509,1.442,-0.045416141,-0.045416141,0.000221839,,
Martínez,101,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,17.52157344,uM,4000,5 dpf,5,Abnormality & damage,Organism,Head width,mm,0.509,0.036,0.016099689,5,0.438,0.023,0.010285913,5,1.509,1.438,-0.04819392,-0.04819392,0.000245344,,
Martínez,102,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,26.28236016,uM,6000,5 dpf,5,Abnormality & damage,Organism,Head width,mm,0.509,0.036,0.016099689,5,0.467,0.034,0.015205262,5,1.509,1.467,-0.028227681,-0.028227681,0.00032937,,
Martínez,103,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,35.04314687,uM,8000,5 dpf,5,Abnormality & damage,Organism,Head width,mm,0.509,0.036,0.016099689,5,0.474,0.037,0.016546903,5,1.509,1.474,-0.023467386,-0.023467386,0.000357522,,
Martínez,104,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,0.44,uM,100,5 dpf,5,Abnormality & damage,Organ,Eye size,mm,0.293,0.019,0.008497058,5,0.288,0.017,0.007602631,5,1.293,1.288,-0.003874472,-0.003874472,0.000100715,,
Martínez,105,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,4.380393359,uM,1000,5 dpf,5,Abnormality & damage,Organ,Eye size,mm,0.293,0.019,0.008497058,5,0.29,0.011,0.00491935,5,1.293,1.29,-0.002322881,-0.002322881,7.46E-05,,
Martínez,106,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,8.760786719,uM,2000,5 dpf,5,Abnormality & damage,Organ,Eye size,mm,0.293,0.019,0.008497058,5,0.28,0.01,0.004472136,5,1.293,1.28,-0.010105022,-0.010105022,7.15E-05,,
Martínez,107,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,17.52157344,uM,4000,5 dpf,5,Abnormality & damage,Organ,Eye size,mm,0.293,0.019,0.008497058,5,0.273,0.014,0.00626099,5,1.293,1.273,-0.01558878,-0.01558878,8.66E-05,,
Martínez,108,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,26.28236016,uM,6000,5 dpf,5,Abnormality & damage,Organ,Eye size,mm,0.293,0.019,0.008497058,5,0.269,0.014,0.00626099,5,1.293,1.269,-0.018735911,-0.018735911,8.67E-05,,
Martínez,109,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,35.04314687,uM,8000,5 dpf,5,Abnormality & damage,Organ,Eye size,mm,0.293,0.019,0.008497058,5,0.246,0.017,0.007602631,5,1.293,1.246,-0.037026679,-0.037026679,0.000102228,,
Martínez,110,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,0.44,uM,100,5 dpf,5,Abnormality & damage,Organ,Eye size,mm,0.202,0.009,0.004024922,5,0.184,0.008,0.003577709,5,1.202,1.184,-0.0150883,-0.0150883,2.43E-05,,
Martínez,111,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,4.380393359,uM,1000,5 dpf,5,Abnormality & damage,Organ,Eye size,mm,0.202,0.009,0.004024922,5,0.189,0.007,0.003130495,5,1.202,1.189,-0.010874218,-0.010874218,2.17E-05,,
Martínez,112,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,8.760786719,uM,2000,5 dpf,5,Abnormality & damage,Organ,Eye size,mm,0.202,0.009,0.004024922,5,0.181,0.007,0.003130495,5,1.202,1.181,-0.017625299,-0.017625299,2.18E-05,,
Martínez,113,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,17.52157344,uM,4000,5 dpf,5,Abnormality & damage,Organ,Eye size,mm,0.202,0.009,0.004024922,5,0.171,0.007,0.003130495,5,1.202,1.171,-0.026128751,-0.026128751,2.18E-05,,
Martínez,114,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,26.28236016,uM,6000,5 dpf,5,Abnormality & damage,Organ,Eye size,mm,0.202,0.009,0.004024922,5,0.173,0.007,0.003130495,5,1.202,1.173,-0.024422266,-0.024422266,2.18E-05,,
Martínez,115,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,35.04314687,uM,8000,5 dpf,5,Abnormality & damage,Organ,Eye size,mm,0.202,0.009,0.004024922,5,0.172,0.008,0.003577709,5,1.202,1.172,-0.025275145,-0.025275145,2.44E-05,,
Martínez,116,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,0.44,uM,100,5 dpf,5,Abnormality & damage,Organ,Interoculat distance,mm,0.105,0.023,0.010285913,5,0.097,0.027,0.012074767,5,1.105,1.097,-0.007266154,-0.007266154,0.000228655,,
Martínez,117,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,4.380393359,uM,1000,5 dpf,5,Abnormality & damage,Organ,Interoculat distance,mm,0.105,0.023,0.010285913,5,0.087,0.016,0.007155418,5,1.105,1.087,-0.016423727,-0.016423727,0.000142849,,
Martínez,118,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,8.760786719,uM,2000,5 dpf,5,Abnormality & damage,Organ,Interoculat distance,mm,0.105,0.023,0.010285913,5,0.08,0.009,0.004024922,5,1.105,1.08,-0.022884294,-0.022884294,0.000110747,,
Martínez,119,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,17.52157344,uM,4000,5 dpf,5,Abnormality & damage,Organ,Interoculat distance,mm,0.105,0.023,0.010285913,5,0.095,0.015,0.006708204,5,1.105,1.095,-0.009090972,-0.009090972,0.000136842,,
Martínez,120,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,26.28236016,uM,6000,5 dpf,5,Abnormality & damage,Organ,Interoculat distance,mm,0.105,0.023,0.010285913,5,0.123,0.031,0.013863621,5,1.105,1.123,0.016158341,0.016158341,0.000266895,,
Martínez,121,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,35.04314687,uM,8000,5 dpf,5,Abnormality & damage,Organ,Interoculat distance,mm,0.105,0.023,0.010285913,5,0.13,0.033,0.014758049,5,1.105,1.13,0.022372298,0.022372298,0.00028849,,
Martínez,122,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,0.44,uM,100,5 dpf,5,Abnormality & damage,Organism,Head-truck angle,degrees,162.3,3.9,1.744133022,5,161.4,3.5,1.565247584,5,163.3,162.4,-0.005526572,-0.005526572,0.033714498,,
Martínez,123,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,4.380393359,uM,1000,5 dpf,5,Abnormality & damage,Organism,Head-truck angle,degrees,162.3,3.9,1.744133022,5,158.6,2.9,1.296919427,5,163.3,159.6,-0.022918315,-0.022918315,0.029167139,,
Martínez,124,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,8.760786719,uM,2000,5 dpf,5,Abnormality & damage,Organism,Head-truck angle,degrees,162.3,3.9,1.744133022,5,159.4,3.3,1.475804865,5,163.3,160.4,-0.017918305,-0.017918305,0.032206845,,
Martínez,125,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,17.52157344,uM,4000,5 dpf,5,Abnormality & damage,Organism,Head-truck angle,degrees,162.3,3.9,1.744133022,5,155.1,4.3,1.923018461,5,163.3,156.1,-0.045092172,-0.045092172,0.042318234,,
Martínez,126,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,26.28236016,uM,6000,5 dpf,5,Abnormality & damage,Organism,Head-truck angle,degrees,162.3,3.9,1.744133022,5,156.8,5.2,2.325510697,5,163.3,157.8,-0.034260592,-0.034260592,0.052899521,,
Martínez,127,2,2019,,Aquatic toxicology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,35.04314687,uM,8000,5 dpf,5,Abnormality & damage,Organism,Head-truck angle,degrees,162.3,3.9,1.744133022,5,163.7,5.9,2.638560213,5,163.3,164.7,0.008536637,0.008536637,0.060899087,,
Wang,128,3,2019,Wang et al (2019) - Bisphenol P activates hormonal genes and introduces developmental outcomes in Chironomus tentans,Ecotoxicology and Enviromental Safety,Invertebrate,Insects,non-biting midge,Chironomus tentans,Chironomus tentans,Larvae,NA,0,,,captive,23,0.01,mg l ,10,9 days,9,Development,Organism,Emergence,%,98.8,2.5,0.883883476,8,92.5,2.89,1.021769299,8,99.8,93.5,-0.065206747,-0.065206747,0.018994065,emergence to adults,https://www.sciencedirect.com/science/article/pii/S0147651319302799
Wang,129,3,2019,,Ecotoxicology and Enviromental Safety,Invertebrate,Insects,non-biting midge,Chironomus tentans,Chironomus tentans,Larvae,NA,0,,,captive,23,0.05,mg l ,50,9 days,9,Development,Organism,Emergence,%,98.8,2.5,0.883883476,8,87.5,6.46,2.283954903,8,99.8,88.5,-0.120165631,-0.120165631,0.066771094,,Also contains expression levels of moulting yet to be extracted
Wang,130,3,2019,,Ecotoxicology and Enviromental Safety,Invertebrate,Insects,non-biting midge,Chironomus tentans,Chironomus tentans,Larvae,NA,0,,,captive,23,0.1,mg l ,100,9 days,9,Development,Organism,Emergence,%,98.8,2.5,0.883883476,8,78.8,4.79,1.693520741,8,99.8,79.8,-0.223644679,-0.223644679,0.043768163,,
Wang,131,3,2019,,Ecotoxicology and Enviromental Safety,Invertebrate,Insects,non-biting midge,Chironomus tentans,Chironomus tentans,Larvae,NA,0,,,captive,23,0.5,mg l ,500,9 days,9,Development,Organism,Emergence,%,98.8,2.5,0.883883476,8,42.5,2.89,1.021769299,8,99.8,43.5,-0.830407245,-0.830407245,0.031828444,,
Wang,132,3,2019,,Ecotoxicology and Enviromental Safety,Invertebrate,Insects,non-biting midge,Chironomus tentans,Chironomus tentans,Adult,Female,0,,,captive,23,0.01,mg l ,10,23 days,23,Reproduction,Organism,Egg quantity,number,0.94,0.14,0.049497475,8,0.9,0.19,0.067175144,8,1.94,1.9,-0.020834087,-0.020834087,0.003637887,,
Wang,133,3,2019,,Ecotoxicology and Enviromental Safety,Invertebrate,Insects,non-biting midge,Chironomus tentans,Chironomus tentans,Adult,Female,0,,,captive,23,0.05,mg l ,50,23 days,23,Reproduction,Organism,Egg quantity,number,0.94,0.14,0.049497475,8,0.77,0.11,0.038890873,8,1.94,1.77,-0.091708426,-0.091708426,0.002117406,,
Wang,134,3,2019,,Ecotoxicology and Enviromental Safety,Invertebrate,Insects,non-biting midge,Chironomus tentans,Chironomus tentans,Adult,Female,0,,,captive,23,0.1,mg l ,100,23 days,23,Reproduction,Organism,Egg quantity,number,0.94,0.14,0.049497475,8,0.75,0.14,0.049497475,8,1.94,1.75,-0.103072185,-0.103072185,0.002662887,,
Wang,135,3,2019,,Ecotoxicology and Enviromental Safety,Invertebrate,Insects,non-biting midge,Chironomus tentans,Chironomus tentans,Adult,Female,0,,,captive,23,0.5,mg l ,500,23 days,23,Reproduction,Organism,Egg quantity,number,0.94,0.14,0.049497475,8,0.75,0.1,0.035355339,8,1.94,1.75,-0.103072185,-0.103072185,0.001977172,,
Park,136,4,2019,"Park et al (2019) Endocrine-disrupting chemicals impair the innate immune prophenoloxidase system in the intertidal mud crab, Macrophthalmus japonicus",Fish and Shellfish Immunology,Invertebrate,Crustaceans,mud crab,Macrophthalmus japonicus,Macrophthalmus japonicus,Juvenile,NA,1,8,g,wild,16,1,ug l,1,day 0,0,Survival,Organism,Survival,%,100,0,0,3,100,0,0,3,101,101,0,0,0,no variation,https://www.sciencedirect.com/science/article/pii/S105046481930035X
Park,137,4,2019,,Fish and Shellfish Immunology,Invertebrate,Crustaceans,mud crab,Macrophthalmus japonicus,Macrophthalmus japonicus,Juvenile,NA,1,8,g,wild,16,1,ug l,1,day 1,1,Survival,Organism,Survival,%,100,0,0,3,91,0.1,0.057735027,3,101,92,-0.09333194,-0.09333194,3.62E-05,,Also contains expression levels of immune response yet to be extracted
Park,138,4,2019,,Fish and Shellfish Immunology,Invertebrate,Crustaceans,mud crab,Macrophthalmus japonicus,Macrophthalmus japonicus,Juvenile,NA,1,8,g,wild,16,1,ug l,1,day 2,2,Survival,Organism,Survival,%,100,0,0,3,91,0.15,0.08660254,3,101,92,-0.09333194,-0.09333194,8.15E-05,,
Park,139,4,2019,,Fish and Shellfish Immunology,Invertebrate,Crustaceans,mud crab,Macrophthalmus japonicus,Macrophthalmus japonicus,Juvenile,NA,1,8,g,wild,16,1,ug l,1,day 3,3,Survival,Organism,Survival,%,100,0,0,3,86,2,1.154700538,3,101,87,-0.149212398,-0.149212398,0.01532567,,
Park,140,4,2019,,Fish and Shellfish Immunology,Invertebrate,Crustaceans,mud crab,Macrophthalmus japonicus,Macrophthalmus japonicus,Juvenile,NA,1,8,g,wild,16,1,ug l,1,day 4,4,Survival,Organism,Survival,%,100,0,0,3,81,3,1.732050808,3,101,82,-0.20840127,-0.20840127,0.036585366,,
Park,141,4,2019,,Fish and Shellfish Immunology,Invertebrate,Crustaceans,mud crab,Macrophthalmus japonicus,Macrophthalmus japonicus,Juvenile,NA,1,8,g,wild,16,1,ug l,1,day 5,5,Survival,Organism,Survival,%,100,0,0,3,81,0.1,0.057735027,3,101,82,-0.20840127,-0.20840127,4.07E-05,,
Park,142,4,2019,,Fish and Shellfish Immunology,Invertebrate,Crustaceans,mud crab,Macrophthalmus japonicus,Macrophthalmus japonicus,Juvenile,NA,1,8,g,wild,16,1,ug l,1,day 6,6,Survival,Organism,Survival,%,100,0,0,3,73,0,0,3,101,74,-0.311055424,-0.311055424,0,no variation,
Park,143,4,2019,,Fish and Shellfish Immunology,Invertebrate,Crustaceans,mud crab,Macrophthalmus japonicus,Macrophthalmus japonicus,Juvenile,NA,1,8,g,wild,16,1,ug l,1,day 7,7,Survival,Organism,Survival,%,97.57738361,0.5,0.288675135,3,73,0,0,3,98.57738361,74,-0.286776767,-0.286776767,0.00084536,,
Park,144,4,2019,,Fish and Shellfish Immunology,Invertebrate,Crustaceans,mud crab,Macrophthalmus japonicus,Macrophthalmus japonicus,Juvenile,NA,1,8,g,wild,16,10,ug l,10,day 0,0,Survival,Organism,Survival,%,100,0,0,3,100,0,0,3,101,101,0,0,0,no variation,
Park,145,4,2019,,Fish and Shellfish Immunology,Invertebrate,Crustaceans,mud crab,Macrophthalmus japonicus,Macrophthalmus japonicus,Juvenile,NA,1,8,g,wild,16,10,ug l,10,day 1,1,Survival,Organism,Survival,%,100,0,0,3,97,0,0,3,101,98,-0.030153038,-0.030153038,0,no variation,
Park,146,4,2019,,Fish and Shellfish Immunology,Invertebrate,Crustaceans,mud crab,Macrophthalmus japonicus,Macrophthalmus japonicus,Juvenile,NA,1,8,g,wild,16,10,ug l,10,day 2,2,Survival,Organism,Survival,%,100,0,0,3,94,1,0.577350269,3,101,95,-0.061243625,-0.061243625,0.003508772,,
Park,147,4,2019,,Fish and Shellfish Immunology,Invertebrate,Crustaceans,mud crab,Macrophthalmus japonicus,Macrophthalmus japonicus,Juvenile,NA,1,8,g,wild,16,10,ug l,10,day 3,3,Survival,Organism,Survival,%,100,0,0,3,94,3,1.732050808,3,101,95,-0.061243625,-0.061243625,0.031578947,,
Park,148,4,2019,,Fish and Shellfish Immunology,Invertebrate,Crustaceans,mud crab,Macrophthalmus japonicus,Macrophthalmus japonicus,Juvenile,NA,1,8,g,wild,16,10,ug l,10,day 4,4,Survival,Organism,Survival,%,100,0,0,3,92,1,0.577350269,3,101,93,-0.082521024,-0.082521024,0.003584229,,
Park,149,4,2019,,Fish and Shellfish Immunology,Invertebrate,Crustaceans,mud crab,Macrophthalmus japonicus,Macrophthalmus japonicus,Juvenile,NA,1,8,g,wild,16,10,ug l,10,day 5,5,Survival,Organism,Survival,%,100,0,0,3,91,1,0.577350269,3,101,92,-0.09333194,-0.09333194,0.003623188,,
Park,150,4,2019,,Fish and Shellfish Immunology,Invertebrate,Crustaceans,mud crab,Macrophthalmus japonicus,Macrophthalmus japonicus,Juvenile,NA,1,8,g,wild,16,10,ug l,10,day 6,6,Survival,Organism,Survival,%,100,0,0,3,91,1,0.577350269,3,101,92,-0.09333194,-0.09333194,0.003623188,,
