paper_ID,country,area,taxa,common_name,scientific_name,trophic_level,food_type,environment,tissue,data,BPA,unit,DL,censored,BPA_zero,estimated_BPA,estimated_BPA_2,sample_size,citation,link
65,China,Pearl river delta,Fish,black bream,Megalobrama_hoffmanni,Secondary consumer,Omnivore,freshwater,muscle,mean,31,ng g,0.1,FALSE,31,31,31,,Peng et al (2018),
65,China,Pearl river delta,Fish,Grass carp,Ctenopharyngodon_idella,Primary consumer,Herbivore,freshwater,muscle,mean,66,ng g,0.1,FALSE,66,66,66,,Peng et al (2018),
65,China,Pearl river delta,Fish,mud carp,Cirrhinus_molitorella,Primary consumer,Herbivore,freshwater,muscle,mean,80,ng g,0.1,FALSE,80,80,80,,Peng et al (2018),
65,China,Pearl river delta,Fish,barbel chub,Squaliobarbus_curriculus,Primary consumer,Herbivore,freshwater,muscle,mean,55,ng g,0.1,FALSE,55,55,55,,Peng et al (2018),
65,China,Pearl river delta,Fish,silver carp,Hypophthalmichthys_molitrix,Primary consumer,Planktivore,freshwater,muscle,mean,116,ng g,0.1,FALSE,116,116,116,,Peng et al (2018),
65,China,Pearl river delta,Fish,Redbelly tilapia,Coptodon_zillii,Primary consumer,Herbivore,freshwater,liver,mean,211,ng g,0.1,FALSE,211,211,211,,Peng et al (2018),
65,China,Pearl river delta,Fish,Common carp,Cyprinus_carpio,Secondary consumer,Omnivore,freshwater,liver,mean,1336,ng g,0.1,FALSE,1336,1336,1336,,Peng et al (2018),
65,China,Pearl river delta,Fish,Prussian carp,Carassius_gibelio,Secondary consumer,Omnivore,freshwater,liver,mean,703,ng g,0.1,FALSE,703,703,703,,Peng et al (2018),
65,China,Pearl river delta,Fish,black bream,Megalobrama_hoffmanni,Secondary consumer,Omnivore,freshwater,liver,mean,172,ng g,0.1,FALSE,172,172,172,,Peng et al (2018),
65,China,Pearl river delta,Fish,Grass carp,Ctenopharyngodon_idella,Primary consumer,Herbivore,freshwater,liver,mean,244,ng g,0.1,FALSE,244,244,244,,Peng et al (2018),
65,China,Pearl river delta,Fish,mud carp,Cirrhinus_molitorella,Primary consumer,Herbivore,freshwater,liver,mean,278,ng g,0.1,FALSE,278,278,278,,Peng et al (2018),
65,China,Pearl river delta,Fish,barbel chub,Squaliobarbus_curriculus,Primary consumer,Herbivore,freshwater,liver,mean,76,ng g,0.1,FALSE,76,76,76,,Peng et al (2018),
65,China,Pearl river delta,Fish,silver carp,Hypophthalmichthys_molitrix,Primary consumer,Planktivore,freshwater,liver,mean,435,ng g,0.1,FALSE,435,435,435,,Peng et al (2018),
65,China,Pearl river delta,Fish,Redbelly tilapia,Coptodon_zillii,Primary consumer,Herbivore,freshwater,eggs,mean,2229,ng g,0.1,FALSE,2229,2229,2229,,Peng et al (2018),
65,China,Pearl river delta,Fish,Common carp,Cyprinus_carpio,Secondary consumer,Omnivore,freshwater,eggs,mean,649,ng g,0.1,FALSE,649,649,649,,Peng et al (2018),
65,China,Pearl river delta,Fish,Prussian carp,Carassius_gibelio,Secondary consumer,Omnivore,freshwater,eggs,mean,371,ng g,0.1,FALSE,371,371,371,,Peng et al (2018),
65,China,Pearl river delta,Fish,black bream,Megalobrama_hoffmanni,Secondary consumer,Omnivore,freshwater,eggs,mean,0.1,ng g,0.1,TRUE,0,0.05,0.070710678,,Peng et al (2018),
65,China,Pearl river delta,Fish,Grass carp,Ctenopharyngodon_idella,Primary consumer,Herbivore,freshwater,eggs,mean,0.1,ng g,0.1,TRUE,0,0.05,0.070710678,,Peng et al (2018),
65,China,Pearl river delta,Fish,mud carp,Cirrhinus_molitorella,Primary consumer,Herbivore,freshwater,eggs,mean,0.1,ng g,0.1,TRUE,0,0.05,0.070710678,,Peng et al (2018),
65,China,Pearl river delta,Fish,barbel chub,Squaliobarbus_curriculus,Primary consumer,Herbivore,freshwater,eggs,mean,77,ng g,0.1,FALSE,77,77,77,,Peng et al (2018),
65,China,Pearl river delta,Fish,silver carp,Hypophthalmichthys_molitrix,Primary consumer,Planktivore,freshwater,eggs,mean,0.1,ng g,0.1,TRUE,0,0.05,0.070710678,,Peng et al (2018),
66,Italy,Venice,Molluscs,Green mussel,Mytilus_galloprovincialis,Primary consumer,Planktivore,marine,whole body,mean,11,ng g,0.3,FALSE,11,11,11,,Pojana et al (2007),https://www.sciencedirect.com/science/article/pii/S0160412007000979
67,US,New Bedford,Crustaceans,giant river prawn,Macrobrachium_rosenbergii,Secondary consumer,Omnivore,freshwater,whole body,mean,0.849,ng g,0.0364,FALSE,0.849,0.849,0.849,,Zuo & Zhu (2014),https://www.sciencedirect.com/science/article/pii/S0045653514001246
67,US,New Bedford,Crustaceans,giant river prawn,Macrobrachium_rosenbergii,Secondary consumer,Omnivore,freshwater,whole body,mean,0.675,ng g,0.0364,FALSE,0.675,0.675,0.675,,Zuo & Zhu (2014),
67,US,New Bedford,Crustaceans,giant river prawn,Macrobrachium_rosenbergii,Secondary consumer,Omnivore,freshwater,whole body,mean,0.894,ng g,0.0364,FALSE,0.894,0.894,0.894,,Zuo & Zhu (2014),
67,US,New Bedford,Crustaceans,giant river prawn,Macrobrachium_rosenbergii,Secondary consumer,Omnivore,freshwater,whole body,mean,5.51,ng g,0.0364,FALSE,5.51,5.51,5.51,,Zuo & Zhu (2014),
67,US,New Bedford,Crustaceans,giant river prawn,Macrobrachium_rosenbergii,Secondary consumer,Omnivore,freshwater,whole body,mean,2.7,ng g,0.0364,FALSE,2.7,2.7,2.7,,Zuo & Zhu (2014),
68,Greenland,W,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,liver,mean,10.9,ng g,6.2,FALSE,10.9,10.9,10.9,,Ademollo et al (2018),https://www.sciencedirect.com/science/article/pii/S0026265X16305823
68,Greenland,W,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,liver,min,6.2,ng g,6.2,TRUE,0,3.1,4.384062043,,Ademollo et al (2018),
68,Greenland,W,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,liver,max,59.3,ng g,6.2,FALSE,59.3,59.3,59.3,,Ademollo et al (2018),
68,Greenland,W,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,muscle,mean,8.9,ng g,6.2,FALSE,8.9,8.9,8.9,,Ademollo et al (2018),
68,Greenland,W,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,muscle,min,6.2,ng g,6.2,TRUE,0,3.1,4.384062043,,Ademollo et al (2018),
68,Greenland,W,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,muscle,max,44.2,ng g,6.2,FALSE,44.2,44.2,44.2,,Ademollo et al (2018),
68,Greenland,SW,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,liver,mean,8.2,ng g,6.2,FALSE,8.2,8.2,8.2,,Ademollo et al (2018),
68,Greenland,SW,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,liver,min,6.2,ng g,6.2,TRUE,0,3.1,4.384062043,,Ademollo et al (2018),
68,Greenland,SW,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,liver,max,55.3,ng g,6.2,FALSE,55.3,55.3,55.3,,Ademollo et al (2018),
68,Greenland,SW,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,muscle,mean,7.9,ng g,6.2,FALSE,7.9,7.9,7.9,,Ademollo et al (2018),
68,Greenland,SW,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,muscle,min,6.2,ng g,6.2,TRUE,0,3.1,4.384062043,,Ademollo et al (2018),
68,Greenland,SW,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,muscle,max,18.7,ng g,6.2,FALSE,18.7,18.7,18.7,,Ademollo et al (2018),
68,Greenland,SE,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,liver,mean,3.9,ng g,6.2,FALSE,3.9,3.9,3.9,,Ademollo et al (2018),
68,Greenland,SE,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,liver,min,6.2,ng g,6.2,TRUE,0,3.1,4.384062043,,Ademollo et al (2018),
68,Greenland,SE,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,liver,max,7.2,ng g,6.2,FALSE,7.2,7.2,7.2,,Ademollo et al (2018),
68,Greenland,SE,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,muscle,mean,38.2,ng g,6.2,FALSE,38.2,38.2,38.2,,Ademollo et al (2018),
68,Greenland,SE,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,muscle,min,6.2,ng g,6.2,TRUE,0,3.1,4.384062043,,Ademollo et al (2018),
68,Greenland,SE,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,muscle,max,102,ng g,6.2,FALSE,102,102,102,,Ademollo et al (2018),
68,Greenland,NE,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,liver,mean,10.1,ng g,6.2,FALSE,10.1,10.1,10.1,,Ademollo et al (2018),
68,Greenland,NE,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,liver,min,6.2,ng g,6.2,TRUE,0,3.1,4.384062043,,Ademollo et al (2018),
68,Greenland,NE,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,liver,max,19,ng g,6.2,FALSE,19,19,19,,Ademollo et al (2018),
68,Greenland,NE,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,muscle,mean,75.1,ng g,6.2,FALSE,75.1,75.1,75.1,,Ademollo et al (2018),
68,Greenland,NE,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,muscle,min,44.9,ng g,6.2,FALSE,44.9,44.9,44.9,,Ademollo et al (2018),
68,Greenland,NE,Fish,greenland shark,Somniosus microcephalus,Teritiary consumer,Carnivore,marine,muscle,max,105.3,ng g,6.2,FALSE,105.3,105.3,105.3,,Ademollo et al (2018),
69,Denmark,,Fish,eelpout,Zoarces viviparus,Secondary consumer,Carnivore,estuary,liver,mean,5,ng g,1,FALSE,5,5,5,,Hansen & Lassen (2008),http://www.diva-portal.org/smash/record.jsf?pid=diva2%3A701777&dswid=5274
69,Finland,,Fish,northern pike,Esox lucius,Teritiary consumer,Carnivore,estuary,liver,mean,58.8,ng g,1,FALSE,58.8,58.8,58.8,,Hansen & Lassen (2008),
69,Finland,,Fish,northern pike,Esox lucius,Teritiary consumer,Carnivore,estuary,liver,mean,1,ng g,1,TRUE,0,0.5,0.707106781,,Hansen & Lassen (2008),
69,Finland,,Fish,northern pike,Esox lucius,Teritiary consumer,Carnivore,estuary,liver,mean,1,ng g,1,TRUE,0,0.5,0.707106781,,Hansen & Lassen (2008),
69,Norway,,Fish,trout,Salmo trutta,Secondary consumer,Carnivore,freshwater,liver,mean,11,ng g,1,FALSE,11,11,11,,Hansen & Lassen (2008),
69,Iceland,,Fish,Atlantic cod,Gadus morhua,Teritiary consumer,Carnivore,marine,liver,mean,10,ng g,1,FALSE,10,10,10,,Hansen & Lassen (2008),
69,Denmark,,Molluscs,blue mussel,Mytilus edulis,Primary consumer,Planktivore,marine,muscle,mean,5,ng g,1,FALSE,5,5,5,,Hansen & Lassen (2008),
69,Denmark,,Molluscs,blue mussel,Mytilus edulis,Primary consumer,Planktivore,marine,muscle,mean,5,ng g,1,FALSE,5,5,5,,Hansen & Lassen (2008),
69,Finland,,Molluscs,blue mussel,Mytilus edulis,Primary consumer,Planktivore,marine,muscle,mean,3.3,ng g,1,FALSE,3.3,3.3,3.3,,Hansen & Lassen (2008),
69,Finland,,Molluscs,blue mussel,Mytilus edulis,Primary consumer,Planktivore,marine,muscle,mean,1,ng g,1,TRUE,0,0.5,0.707106781,,Hansen & Lassen (2008),
69,Finland,,Molluscs,blue mussel,Mytilus edulis,Primary consumer,Planktivore,marine,muscle,mean,1,ng g,1,TRUE,0,0.5,0.707106781,,Hansen & Lassen (2008),
69,Norway,,Molluscs,blue mussel,Mytilus edulis,Primary consumer,Planktivore,marine,muscle,mean,5,ng g,1,FALSE,5,5,5,,Hansen & Lassen (2008),
69,Norway,,Molluscs,blue mussel,Mytilus edulis,Primary consumer,Planktivore,marine,muscle,mean,2.5,ng g,1,FALSE,2.5,2.5,2.5,,Hansen & Lassen (2008),
69,Denmark,,Mammals,Harbour seal,Phoca vitulina,Teritiary consumer,Carnivore,marine,liver,mean,0,ng g,1,FALSE,0,0,0,,Hansen & Lassen (2008),
69,Finland,,Mammals,Pilot whale,Globicephala melas,Teritiary consumer,Carnivore,marine,liver,mean,0,ng g,1,FALSE,0,0,0,,Hansen & Lassen (2008),
